EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationLevel,EducationField,BusinessTravel,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrentManager,TrainingTimesLastYear,StockOptionLevel,OverTime,Salary,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
2037,23,Male,Single,Legal,Legal Advisor,Master's,Medical,Travel_Rarely,2,4,5,13,6.0,0,5.0,0,No,80604.0,6717.0,4.0,3.0,1,1,4,3,No
2038,42,Male,Married,Finance,Finance Manager,Master's,Medical,Travel_Rarely,10,4,7,1,1.0,1,3.0,2,Yes,102574.0,8547.0,4.0,2.0,4,3,2,3,No
2039,41,Female,Married,Engineering,Senior Engineer,PhD,Medical,Non-Travel,13,3,9,3,3.0,3,5.0,1,No,118348.0,9862.0,1.0,1.0,3,3,1,3,Yes
2040,23,Male,Divorced,HR,HR Executive,Bachelor's,Marketing,Travel_Rarely,1,5,5,10,2.0,9,4.0,0,Yes,57720.0,4810.0,3.0,4.0,3,2,3,4,No
2041,34,Male,Married,IT Support,IT Technician,Master's,Technical Degree,Non-Travel,4,3,8,3,0.0,1,6.0,3,Yes,89023.0,7418.0,3.0,3.0,2,3,2,3,No
2042,45,Male,Single,Finance,Auditor,PhD,Human Resources,Non-Travel,1,4,3,0,0.0,0,0.0,0,No,98927.0,8243.0,4.0,3.0,1,4,3,3,No
2043,24,Male,Married,Marketing,Marketing Manager,Master's,Life Sciences,Travel_Rarely,13,0,4,3,2.0,3,4.0,0,No,67957.0,5663.0,3.0,1.0,1,4,3,4,Yes
2044,39,Female,Single,Engineering,Software Engineer,Bachelor's,Human Resources,Travel_Frequently,1,1,5,2,0.0,2,5.0,0,Yes,74735.0,6227.0,1.0,2.0,3,3,4,4,No
2045,43,Female,Married,IT Support,Network Engineer,PhD,Marketing,Non-Travel,2,4,0,0,0.0,0,6.0,3,No,67941.0,5661.0,2.0,1.0,1,2,2,3,Yes
2046,23,Male,Single,Sales,Sales Executive,Bachelor's,Technical Degree,Non-Travel,4,2,1,0,0.0,0,0.0,1,No,60829.0,5069.0,2.0,2.0,3,3,4,3,Yes
2047,34,Male,Married,Legal,Legal Advisor,Master's,Other,Travel_Rarely,4,0,16,14,1.0,6,0.0,0,No,114618.0,9551.0,,3.0,3,1,2,4,No
2048,30,Male,Married,Marketing,Content Strategist,Master's,Life Sciences,Travel_Rarely,3,0,7,3,0.0,1,4.0,1,No,92110.0,7675.0,1.0,3.0,3,2,1,4,No
2049,47,Male,Divorced,Finance,Financial Analyst,Associate,Marketing,Travel_Frequently,18,0,7,0,0.0,0,2.0,0,No,71900.0,,3.0,2.0,3,3,2,4,No
2050,37,Male,Married,Engineering,Software Engineer,Associate,Technical Degree,Travel_Rarely,5,1,7,5,5.0,0,5.0,2,Yes,74327.0,6193.0,4.0,1.0,1,4,4,3,No
2051,31,Male,Married,Finance,Accountant,Master's,Medical,Non-Travel,1,0,7,5,5.0,2,6.0,2,No,100219.0,8351.0,3.0,2.0,1,1,4,3,No
2052,34,Male,Single,Sales,Sales Manager,Bachelor's,Marketing,Non-Travel,1,0,4,4,0.0,0,4.0,0,Yes,61155.0,5096.0,4.0,3.0,3,2,4,3,No
2053,29,Female,Single,HR,HR Manager,Bachelor's,Medical,Non-Travel,1,2,5,1,0.0,1,6.0,3,Yes,46219.0,3851.0,1.0,1.0,1,4,1,3,Yes
2054,31,Male,Single,IT Support,Network Engineer,Bachelor's,Medical,Travel_Rarely,3,2,1,0,0.0,0,3.0,0,No,59373.0,4947.0,2.0,2.0,1,3,3,4,No
2055,41,Male,Single,Legal,Legal Executive,Master's,Medical,Travel_Rarely,5,5,6,2,2.0,1,3.0,1,No,109549.0,9129.0,4.0,3.0,2,4,1,3,No
2056,34,Male,Single,Sales,Sales Manager,Bachelor's,Marketing,Travel_Rarely,4,1,13,7,3.0,0,6.0,0,No,70094.0,5841.0,4.0,1.0,2,1,4,3,No
2057,22,Male,Single,Sales,Sales Manager,Bachelor's,Other,Travel_Rarely,2,1,2,1,1.0,1,4.0,0,No,49081.0,4090.0,2.0,1.0,3,1,4,4,Yes
2058,41,Female,Married,Engineering,DevOps Engineer,Bachelor's,Marketing,Non-Travel,6,0,0,0,0.0,0,5.0,0,No,73929.0,6160.0,3.0,4.0,4,2,1,3,No
2059,48,Male,Single,Operations,Operations Analyst,Bachelor's,Other,Travel_Frequently,1,0,9,4,1.0,0,0.0,1,No,68769.0,5730.0,2.0,4.0,2,3,3,4,No
2060,33,Male,Single,HR,HR Manager,Master's,Technical Degree,Non-Travel,3,2,1,0,0.0,0,2.0,0,Yes,57476.0,4789.0,2.0,3.0,2,2,2,4,Yes
2061,39,Male,Single,Finance,Accountant,Master's,Other,Travel_Frequently,2,0,13,10,,4,0.0,0,No,115131.0,9594.0,3.0,2.0,1,2,1,3,No
2062,23,Female,Married,HR,HR Manager,Master's,Medical,Travel_Frequently,14,0,5,24,0.0,11,1.0,1,No,67010.0,5584.0,2.0,1.0,2,3,2,2,No
2063,41,Male,Married,Sales,Sales Representative,Bachelor's,Medical,Travel_Frequently,5,4,3,0,0.0,0,0.0,1,No,57657.0,4804.0,3.0,2.0,4,4,4,3,Yes
2064,29,Male,Married,Engineering,Software Engineer,Master's,Human Resources,Travel_Frequently,6,3,1,0,0.0,0,5.0,3,Yes,90922.0,7576.0,1.0,4.0,3,4,1,4,Yes
2065,22,Female,Single,Sales,Account Manager,Bachelor's,Other,Travel_Rarely,11,4,2,2,0.0,0,0.0,0,Yes,46821.0,3901.0,2.0,2.0,1,2,1,3,Yes
2066,39,Female,Divorced,Operations,Logistics Coordinator,Master's,Technical Degree,Travel_Frequently,6,8,11,7,1.0,0,3.0,0,No,66735.0,5561.0,1.0,4.0,2,4,2,3,Yes
2067,31,Female,Divorced,Finance,Finance Manager,Bachelor's,Life Sciences,Travel_Rarely,10,0,4,0,0.0,0,4.0,0,No,85035.0,7086.0,2.0,,2,2,4,3,No
2068,37,Male,Single,HR,HR Manager,Bachelor's,Technical Degree,Travel_Frequently,1,0,1,0,0.0,0,2.0,0,No,44991.0,3749.0,3.0,2.0,4,2,3,4,Yes
2069,31,Male,Married,Sales,Sales Representative,PhD,Human Resources,Travel_Frequently,17,7,4,2,,2,2.0,2,Yes,83442.0,6953.0,2.0,2.0,3,1,4,3,No
2070,26,Female,Married,Finance,Auditor,PhD,Medical,Travel_Rarely,6,0,8,11,4.0,4,5.0,0,Yes,126501.0,10541.0,2.0,2.0,2,3,2,4,Yes
2071,27,Female,Married,Operations,Logistics Coordinator,Bachelor's,Marketing,Travel_Rarely,7,5,7,2,0.0,2,5.0,2,No,62350.0,5195.0,4.0,3.0,4,3,4,3,No
2072,41,Female,Married,Operations,Operations Analyst,Bachelor's,Medical,Travel_Rarely,13,1,5,0,0.0,0,1.0,0,No,55099.0,4591.0,3.0,4.0,4,4,1,3,No
2073,35,Female,Divorced,Operations,Operations Manager,Bachelor's,Life Sciences,Travel_Frequently,1,0,2,2,1.0,0,2.0,1,No,46592.0,3882.0,3.0,1.0,3,2,4,3,No
2074,42,Male,Married,Legal,Compliance Officer,Associate,Medical,Travel_Frequently,9,4,16,9,3.0,0,6.0,0,Yes,87349.0,7279.0,2.0,2.0,3,1,3,3,No
2075,23,Female,Married,Finance,Accountant,Bachelor's,Medical,Travel_Rarely,60,4,3,1,1.0,1,6.0,1,Yes,73709.0,6142.0,3.0,3.0,2,1,4,3,Yes
2076,37,Male,Married,Sales,Sales Executive,Bachelor's,Other,Travel_Rarely,5,3,9,2,1.0,2,0.0,3,No,68737.0,5728.0,3.0,2.0,2,1,1,3,No
2077,28,Female,Married,Operations,Operations Analyst,Bachelor's,Other,Non-Travel,5,0,3,0,0.0,0,1.0,2,Yes,54364.0,4530.0,4.0,3.0,3,4,1,3,No
2078,38,Male,Single,Sales,Sales Representative,Master's,Other,Travel_Rarely,1,2,8,1,1.0,1,0.0,0,Yes,75215.0,6267.0,4.0,2.0,4,4,3,3,No
2079,31,Male,Single,Sales,Account Manager,Master's,Technical Degree,Travel_Frequently,28,3,6,3,2.0,1,5.0,0,No,71122.0,5926.0,3.0,1.0,1,1,2,3,Yes
2080,41,Male,Married,Operations,Logistics Coordinator,Master's,Medical,Travel_Rarely,8,1,17,15,2.0,4,0.0,0,Yes,90735.0,7561.0,2.0,1.0,2,4,1,3,Yes
2081,42,Female,Single,Operations,Supply Chain Executive,Master's,Human Resources,Travel_Rarely,4,0,4,3,0.0,3,2.0,2,No,72945.0,6078.0,2.0,4.0,2,3,2,4,No
2082,35,Female,Single,Marketing,Marketing Manager,Associate,Medical,Travel_Rarely,5,0,2,0,0.0,0,6.0,2,No,52348.0,4362.0,2.0,1.0,3,3,4,4,No
2083,49,Male,Married,Marketing,Marketing Manager,Bachelor's,Technical Degree,Travel_Frequently,4,3,4,0,0.0,0,4.0,1,Yes,71606.0,5967.0,4.0,4.0,1,1,4,2,No
2084,39,Male,Married,HR,HR Manager,Bachelor's,Life Sciences,Non-Travel,1,2,3,1,1.0,1,6.0,2,No,45877.0,3823.0,1.0,3.0,2,2,1,4,Yes
2085,32,Male,Single,Finance,Finance Manager,Master's,Technical Degree,Travel_Rarely,7,0,10,4,0.0,4,5.0,1,Yes,88323.0,7360.0,2.0,2.0,2,2,2,3,No
2086,35,Male,Married,Finance,Finance Manager,PhD,Marketing,Travel_Rarely,13,2,3,3,1.0,3,4.0,3,No,90595.0,7549.0,2.0,2.0,3,4,1,3,No
2087,39,Female,Divorced,Operations,Operations Manager,PhD,Medical,Non-Travel,16,0,2,2,2.0,2,0.0,1,No,66837.0,5569.0,1.0,1.0,3,4,4,3,Yes
2088,29,Male,Single,Finance,Financial Analyst,Master's,Marketing,Travel_Rarely,48,0,10,6,5.0,0,3.0,0,No,111288.0,9274.0,2.0,4.0,2,4,1,3,No
2089,43,Female,Married,Legal,Legal Executive,Bachelor's,Marketing,Non-Travel,1,5,6,1,0.0,0,5.0,0,No,69771.0,5814.0,3.0,3.0,1,2,1,3,Yes
2090,22,Male,Married,Operations,Supply Chain Executive,Bachelor's,Life Sciences,Travel_Rarely,28,0,4,5,0.0,3,6.0,0,Yes,57535.0,4794.0,2.0,3.0,4,4,3,4,Yes
2091,37,Male,Single,Finance,Accountant,Bachelor's,Medical,Travel_Frequently,1,6,16,12,0.0,0,4.0,0,No,102740.0,8561.0,4.0,1.0,2,1,2,3,No
2092,35,Female,Married,IT Support,Support Specialist,Bachelor's,Other,Travel_Rarely,1,9,4,0,0.0,0,0.0,2,No,68460.0,5705.0,4.0,2.0,1,2,4,3,No
2093,36,Male,Married,HR,HR Manager,Bachelor's,Technical Degree,Travel_Rarely,23,2,0,0,0.0,0,5.0,1,No,49565.0,4130.0,4.0,4.0,3,2,2,4,Yes
2094,37,Male,Divorced,Engineering,DevOps Engineer,Bachelor's,Medical,Travel_Rarely,3,0,10,5,0.0,2,0.0,0,Yes,101230.0,8435.0,3.0,2.0,2,1,2,2,Yes
2095,47,Female,Married,Operations,Logistics Coordinator,Master's,Marketing,Travel_Rarely,2,1,9,5,0.0,1,3.0,0,No,73133.0,6094.0,3.0,4.0,1,1,1,3,No
2096,44,Female,Married,IT Support,Support Specialist,Bachelor's,Human Resources,Travel_Frequently,6,0,3,0,0.0,0,2.0,2,No,57819.0,4818.0,1.0,4.0,2,4,3,3,Yes
2097,49,Male,Married,IT Support,Systems Analyst,Bachelor's,Other,Non-Travel,4,2,12,5,5.0,0,,1,Yes,69140.0,,4.0,3.0,4,2,4,3,No
2098,33,Female,Married,IT Support,Systems Analyst,Bachelor's,Life Sciences,Travel_Rarely,18,2,3,0,0.0,0,5.0,0,No,58606.0,4883.0,2.0,3.0,3,1,2,3,Yes
2099,45,Female,Married,Engineering,Tech Lead,Master's,Human Resources,Travel_Rarely,16,0,10,4,0.0,4,6.0,3,No,117803.0,9816.0,3.0,4.0,4,2,3,4,No
2100,41,Female,Married,Marketing,Content Strategist,Master's,Life Sciences,Travel_Rarely,4,2,19,15,,3,2.0,2,No,99986.0,8332.0,2.0,2.0,3,3,4,3,No
2101,37,Female,Married,HR,HR Manager,Bachelor's,Human Resources,Non-Travel,10,3,10,6,2.0,1,6.0,1,No,68377.0,5698.0,4.0,2.0,3,1,2,3,Yes
2102,29,Female,Single,HR,HR Executive,Master's,Life Sciences,Travel_Frequently,2,1,5,1,1.0,1,1.0,2,No,63792.0,5316.0,3.0,2.0,3,4,3,3,Yes
2103,22,Female,Married,Marketing,Marketing Analyst,High School,Marketing,Travel_Rarely,9,0,3,1,1.0,0,2.0,0,No,47318.0,3943.0,1.0,2.0,2,1,1,3,Yes
2104,28,Female,Married,Marketing,Brand Executive,Bachelor's,Technical Degree,Travel_Rarely,5,1,2,1,1.0,1,6.0,0,No,55812.0,4651.0,2.0,3.0,3,4,1,3,No
2105,39,Female,Single,Marketing,Marketing Analyst,Bachelor's,Marketing,Travel_Rarely,8,2,9,3,0.0,0,2.0,0,No,76097.0,6341.0,4.0,4.0,2,1,1,3,Yes
2106,40,Male,Single,HR,HR Manager,Master's,Medical,Non-Travel,9,1,2,0,0.0,0,0.0,0,No,60852.0,5071.0,3.0,4.0,3,2,3,3,No
2107,42,Male,Single,IT Support,Support Specialist,Master's,Human Resources,Travel_Rarely,6,0,3,0,0.0,0,0.0,1,No,62000.0,5166.0,3.0,,3,4,1,3,No
2108,39,Male,Divorced,Legal,Legal Executive,Associate,Marketing,Travel_Rarely,2,7,8,2,2.0,2,6.0,1,Yes,66666.0,5555.0,3.0,1.0,2,2,3,4,No
2109,46,Female,Married,IT Support,Support Specialist,Bachelor's,Technical Degree,Travel_Rarely,5,1,1,0,0.0,0,1.0,0,Yes,52309.0,4359.0,2.0,2.0,2,2,2,3,Yes
2110,36,Male,Single,Engineering,Senior Engineer,Bachelor's,Life Sciences,Non-Travel,14,4,5,1,,1,,0,No,75877.0,6323.0,4.0,4.0,4,1,1,4,No
2111,56,Female,Married,Legal,Contracts Manager,Associate,Technical Degree,Travel_Rarely,7,1,6,4,1.0,1,1.0,3,No,73463.0,6121.0,1.0,2.0,3,3,2,2,No
2112,27,Male,Single,Finance,Auditor,Bachelor's,Life Sciences,Travel_Frequently,1,1,8,1,0.0,1,4.0,2,No,74592.0,6216.0,2.0,1.0,2,3,4,3,No
2113,39,Male,Married,Sales,Sales Executive,Bachelor's,Medical,Non-Travel,27,1,6,2,1.0,2,4.0,1,Yes,57912.0,4826.0,1.0,3.0,1,4,4,4,No
2114,23,Female,Single,Engineering,DevOps Engineer,Master's,Other,Non-Travel,7,3,5,16,0.0,2,4.0,2,No,98779.0,8231.0,1.0,2.0,3,1,4,3,No
2115,31,Male,Single,Legal,Compliance Officer,Bachelor's,Life Sciences,Travel_Rarely,1,0,10,7,0.0,2,1.0,3,No,88704.0,7392.0,3.0,4.0,4,3,3,4,No
2116,29,Male,Single,Marketing,Brand Executive,Bachelor's,Life Sciences,Non-Travel,1,4,5,3,2.0,2,4.0,1,No,58278.0,4856.0,1.0,1.0,4,1,2,4,No
2117,39,Female,Single,Sales,Sales Executive,Bachelor's,Life Sciences,Non-Travel,8,1,4,1,1.0,1,2.0,1,Yes,53929.0,4494.0,2.0,2.0,3,1,3,4,No
2118,25,Male,Divorced,Engineering,DevOps Engineer,Associate,Medical,Travel_Frequently,8,8,0,0,0.0,0,2.0,0,No,65168.0,5430.0,3.0,2.0,2,4,2,3,Yes
2119,28,Female,Married,HR,Training Specialist,Master's,Other,Travel_Rarely,9,3,6,3,0.0,2,3.0,2,No,71891.0,5990.0,2.0,2.0,1,2,2,4,No
2120,58,Female,Single,Finance,Auditor,Bachelor's,Human Resources,Travel_Rarely,14,0,17,10,1.0,0,2.0,0,No,103399.0,8616.0,2.0,1.0,3,4,3,3,No
2121,28,Female,Married,Legal,Legal Executive,Master's,Medical,Travel_Rarely,20,4,10,9,0.0,0,3.0,0,No,97392.0,8116.0,2.0,3.0,4,2,3,3,Yes
2122,52,Female,Single,Operations,Operations Analyst,High School,Life Sciences,Non-Travel,11,1,6,5,0.0,1,2.0,3,Yes,51047.0,4253.0,2.0,,3,2,2,3,No
2123,30,Female,Single,IT Support,Systems Analyst,High School,Human Resources,Travel_Rarely,34,0,5,1,,1,5.0,1,No,49652.0,4137.0,4.0,2.0,4,2,4,4,No
2124,25,Male,Single,Finance,Accountant,High School,Technical Degree,Non-Travel,8,1,3,2,0.0,0,4.0,2,Yes,60072.0,5006.0,1.0,3.0,1,2,2,4,Yes
2125,30,Male,Married,Finance,Accountant,Master's,Medical,Non-Travel,24,3,10,3,2.0,3,0.0,1,No,101410.0,8450.0,2.0,1.0,2,1,3,4,No
2126,35,Female,Divorced,IT Support,Support Specialist,Bachelor's,Technical Degree,Non-Travel,17,0,13,6,0.0,0,1.0,2,No,82884.0,6907.0,1.0,3.0,3,1,4,3,No
2127,26,Female,Married,Sales,Sales Representative,Bachelor's,Human Resources,Travel_Rarely,2,2,8,3,0.0,3,5.0,0,No,57780.0,4815.0,2.0,3.0,3,4,4,3,No
2128,30,Male,Single,IT Support,Systems Analyst,Bachelor's,Other,Non-Travel,2,0,4,0,0.0,0,0.0,0,No,54513.0,4542.0,4.0,2.0,2,1,2,3,Yes
2129,22,Female,Married,Finance,Accountant,Master's,Life Sciences,Travel_Frequently,13,1,4,13,0.0,0,4.0,1,No,83797.0,6983.0,1.0,1.0,4,4,2,4,No
2130,48,Male,Married,Engineering,Senior Engineer,Bachelor's,Medical,Non-Travel,5,1,10,7,0.0,3,5.0,0,No,91793.0,7649.0,2.0,4.0,4,4,1,4,Yes
2131,32,Female,Single,Marketing,Marketing Manager,Bachelor's,Medical,Non-Travel,3,0,8,4,4.0,2,1.0,1,No,72263.0,,3.0,1.0,3,2,3,3,Yes
2132,38,Male,Married,Operations,Operations Analyst,PhD,Human Resources,Travel_Rarely,12,0,3,0,,0,3.0,3,No,74722.0,6226.0,1.0,1.0,4,4,4,3,No
2133,38,Female,Married,HR,HR Manager,Master's,Human Resources,Travel_Frequently,1,2,12,5,0.0,0,5.0,3,No,75372.0,6281.0,2.0,2.0,4,4,1,3,No
2134,35,Male,Married,IT Support,Systems Analyst,Bachelor's,Life Sciences,Travel_Rarely,11,2,10,4,4.0,1,1.0,3,No,71939.0,5994.0,1.0,1.0,1,2,2,4,No
2135,45,Male,Single,HR,HR Executive,Master's,Human Resources,Non-Travel,10,0,5,1,1.0,1,3.0,0,No,73898.0,6158.0,1.0,4.0,3,1,4,4,Yes
2136,22,Male,Divorced,Operations,Operations Analyst,High School,Human Resources,Travel_Frequently,3,1,4,2,0.0,1,4.0,1,Yes,40859.0,3404.0,2.0,1.0,2,4,4,4,Yes
2137,36,Female,Married,IT Support,Systems Analyst,Bachelor's,Marketing,Non-Travel,13,1,18,12,0.0,1,4.0,0,No,86886.0,7240.0,1.0,2.0,4,4,3,4,Yes
2138,52,Male,Single,Operations,Operations Manager,Associate,Technical Degree,Travel_Rarely,11,6,4,1,0.0,1,0.0,2,No,42357.0,3529.0,2.0,3.0,3,2,3,4,No
2139,29,Female,Single,HR,HR Executive,Bachelor's,Other,Travel_Rarely,22,1,4,0,0.0,0,4.0,2,No,47163.0,3930.0,4.0,3.0,1,4,4,3,No
2140,53,Female,Married,Legal,Legal Executive,Bachelor's,Other,Non-Travel,6,4,27,23,0.0,2,4.0,3,No,121542.0,10128.0,2.0,3.0,1,4,4,3,No
2141,38,Male,Single,IT Support,IT Technician,PhD,Marketing,Travel_Rarely,10,2,5,0,0.0,0,0.0,0,No,85378.0,7114.0,,4.0,1,3,2,3,Yes
2142,45,Male,Single,Legal,Legal Advisor,Bachelor's,Marketing,Travel_Rarely,1,0,8,5,2.0,0,4.0,1,No,94701.0,7891.0,3.0,3.0,3,1,2,1,No
2143,25,Male,Married,Sales,Account Manager,Bachelor's,Other,Travel_Rarely,7,1,1,1,1.0,1,3.0,2,No,59922.0,4993.0,3.0,1.0,3,4,2,2,No
2144,22,Female,Married,Sales,Sales Executive,Bachelor's,Other,Travel_Rarely,2,4,4,0,0.0,0,3.0,0,No,50330.0,4194.0,4.0,1.0,3,2,1,4,No
2145,35,Female,Married,Marketing,Brand Executive,PhD,Other,Travel_Rarely,6,0,0,0,0.0,0,0.0,0,No,91972.0,7664.0,4.0,1.0,1,4,2,3,No
2146,39,Male,Single,Marketing,Brand Executive,Bachelor's,Other,Non-Travel,8,2,5,0,0.0,0,2.0,3,Yes,67339.0,5611.0,3.0,3.0,3,2,1,3,No
2147,43,Female,Single,IT Support,Network Engineer,Bachelor's,Life Sciences,Travel_Rarely,1,4,20,19,0.0,0,6.0,0,No,90049.0,7504.0,1.0,3.0,3,4,4,3,No
2148,54,Male,Single,HR,HR Executive,Master's,Marketing,Travel_Rarely,6,0,4,0,0.0,0,2.0,1,No,64706.0,5392.0,3.0,4.0,1,3,4,3,No
2149,46,Female,Single,Operations,Supply Chain Executive,Bachelor's,Human Resources,Non-Travel,3,0,0,0,0.0,0,2.0,0,No,55211.0,4600.0,2.0,2.0,3,1,4,4,Yes
2150,39,Male,Single,Engineering,Senior Engineer,Master's,Human Resources,Non-Travel,9,0,8,2,0.0,2,1.0,1,No,107084.0,8923.0,2.0,2.0,1,1,4,3,No
2151,33,Male,Married,HR,Training Specialist,Master's,Human Resources,Travel_Rarely,14,0,7,1,1.0,0,1.0,1,No,63911.0,5325.0,3.0,3.0,2,2,3,3,Yes
2152,43,Female,Married,IT Support,IT Technician,PhD,Marketing,Non-Travel,2,4,5,1,1.0,0,2.0,1,No,88624.0,,1.0,1.0,3,1,1,3,Yes
2153,36,Male,Married,Legal,Compliance Officer,Master's,Other,Non-Travel,3,3,4,1,0.0,1,6.0,3,No,84479.0,7039.0,4.0,,1,4,1,3,No
2154,35,Male,Single,Finance,Finance Manager,Master's,Human Resources,Non-Travel,9,2,2,0,0.0,0,0.0,1,No,87140.0,7261.0,1.0,2.0,2,1,2,3,Yes
2155,40,Female,Married,HR,Training Specialist,PhD,Human Resources,Travel_Frequently,2,0,0,0,0.0,0,4.0,1,No,65062.0,5421.0,1.0,3.0,2,4,4,3,Yes
2156,50,Female,Married,Engineering,Tech Lead,Bachelor's,Technical Degree,Travel_Frequently,12,2,8,5,2.0,3,0.0,0,No,82066.0,6838.0,2.0,3.0,2,4,1,3,No
2157,43,Female,Single,Marketing,Content Strategist,Bachelor's,Technical Degree,Travel_Rarely,6,1,3,0,0.0,0,1.0,1,No,65870.0,5489.0,4.0,2.0,4,1,3,3,No
2158,54,Male,Married,IT Support,Support Specialist,Bachelor's,Marketing,Travel_Rarely,6,0,11,4,0.0,1,4.0,3,No,65834.0,5486.0,1.0,1.0,1,1,3,3,No
2159,51,Female,Married,Operations,Operations Analyst,Associate,Life Sciences,Non-Travel,1,0,3,2,1.0,2,4.0,0,No,46957.0,3913.0,3.0,2.0,3,4,3,4,No
2160,37,Female,Married,Legal,Legal Executive,Bachelor's,Human Resources,Travel_Frequently,2,0,13,6,1.0,0,5.0,1,Yes,80292.0,6691.0,3.0,3.0,2,1,1,3,No
2161,36,Male,Married,Engineering,Senior Engineer,Bachelor's,Human Resources,Travel_Frequently,18,1,3,1,0.0,1,2.0,3,No,68141.0,5678.0,4.0,1.0,4,1,3,4,No
2162,33,Female,Divorced,Finance,Accountant,Bachelor's,Medical,Non-Travel,11,1,12,7,7.0,1,0.0,2,No,84375.0,7031.0,2.0,2.0,1,2,3,4,No
2163,34,Male,Divorced,Legal,Legal Advisor,Bachelor's,Marketing,Non-Travel,37,0,12,5,1.0,3,6.0,1,Yes,94660.0,7888.0,2.0,1.0,4,4,1,3,No
2164,47,Male,Married,Marketing,Marketing Manager,Master's,Marketing,Travel_Rarely,4,2,3,2,0.0,1,5.0,1,No,64270.0,5355.0,1.0,4.0,1,3,2,3,Yes
2165,36,Male,Divorced,Marketing,Marketing Analyst,High School,Human Resources,Travel_Frequently,3,1,13,7,0.0,5,4.0,0,No,70649.0,5887.0,3.0,2.0,3,3,1,3,No
2166,41,Male,Divorced,Engineering,Software Engineer,High School,Marketing,Non-Travel,17,3,18,12,0.0,0,4.0,1,No,94106.0,7842.0,4.0,2.0,4,1,3,4,No
2167,36,Male,Married,IT Support,Systems Analyst,PhD,Life Sciences,Travel_Rarely,17,0,3,2,0.0,2,0.0,1,Yes,79413.0,6617.0,4.0,2.0,2,3,2,4,No
2168,22,Female,Married,IT Support,IT Technician,Bachelor's,Marketing,Non-Travel,13,3,4,3,1.0,1,6.0,2,No,64870.0,5405.0,3.0,4.0,4,2,4,3,Yes
2169,28,Male,Married,Finance,Accountant,Bachelor's,Other,Travel_Frequently,11,2,8,1,1.0,1,4.0,1,Yes,80158.0,6679.0,,4.0,4,2,4,2,No
2170,41,Female,Single,IT Support,Support Specialist,High School,Medical,Non-Travel,1,1,11,8,0.0,2,5.0,1,Yes,54971.0,4580.0,3.0,3.0,1,4,1,2,No
2171,37,Female,Married,Marketing,Content Strategist,Bachelor's,Other,Non-Travel,13,1,12,9,,5,0.0,0,No,75844.0,6320.0,3.0,1.0,1,2,1,3,No
2172,53,Male,Single,Marketing,Brand Executive,Associate,Human Resources,Non-Travel,1,4,6,0,0.0,0,4.0,1,No,56271.0,4689.0,3.0,4.0,1,2,3,4,No
2173,42,Male,Married,IT Support,Support Specialist,Bachelor's,Other,Non-Travel,8,2,16,12,3.0,0,6.0,2,No,66416.0,5534.0,3.0,4.0,3,3,3,3,No
2174,27,Female,Single,Legal,Compliance Officer,Master's,Life Sciences,Non-Travel,5,2,4,2,2.0,2,0.0,0,No,103186.0,8598.0,,1.0,1,4,3,4,No
2175,33,Female,Married,Engineering,DevOps Engineer,Bachelor's,Technical Degree,Travel_Rarely,2,1,15,14,1.0,3,6.0,0,No,112041.0,9336.0,2.0,2.0,2,4,3,4,No
2176,43,Female,Single,Sales,Sales Executive,Master's,Life Sciences,Travel_Frequently,9,0,10,5,0.0,4,1.0,3,Yes,79222.0,6601.0,4.0,1.0,2,2,4,3,No
2177,57,Male,Married,Engineering,Senior Engineer,Master's,Medical,Travel_Rarely,9,1,3,2,1.0,0,0.0,0,Yes,83692.0,6974.0,3.0,4.0,4,2,1,3,No
2178,32,Female,Married,Finance,Financial Analyst,Bachelor's,Medical,Travel_Rarely,6,0,7,3,1.0,2,1.0,2,No,80941.0,6745.0,1.0,1.0,4,3,1,4,No
2179,24,Female,Single,Legal,Legal Advisor,Bachelor's,Other,Travel_Rarely,7,0,1,0,0.0,0,6.0,0,No,66154.0,5512.0,3.0,4.0,2,2,2,3,Yes
2180,35,Male,Single,Finance,Financial Analyst,Bachelor's,Other,Non-Travel,17,0,17,12,1.0,9,3.0,0,Yes,106215.0,8851.0,1.0,1.0,2,3,4,3,No
2181,27,Male,Single,HR,Training Specialist,Bachelor's,Other,Travel_Frequently,8,1,5,1,0.0,1,1.0,0,No,55973.0,4664.0,1.0,1.0,3,2,4,4,Yes
2182,27,Female,Married,IT Support,IT Technician,High School,Technical Degree,Non-Travel,4,0,9,4,1.0,0,,0,No,52757.0,4396.0,1.0,4.0,2,2,3,4,Yes
2183,46,Female,Single,Legal,Legal Advisor,Bachelor's,Life Sciences,Non-Travel,16,1,7,5,0.0,1,1.0,0,No,94198.0,7849.0,2.0,4.0,1,4,1,3,No
2184,45,Female,Married,Finance,Finance Manager,Master's,Other,Travel_Rarely,12,8,4,3,3.0,3,2.0,0,No,78808.0,6567.0,,1.0,2,1,4,4,Yes
2185,42,Male,Single,HR,HR Manager,Master's,Marketing,Non-Travel,4,0,19,13,0.0,6,6.0,0,No,8527100.0,7105.0,4.0,1.0,2,3,2,3,No
